# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu May  5 07:37:53 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 6.00000 0.0900000036 1.0816895962    0.090 -1.321  3.4419  3.433    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.073 14.086 13.075 11.729 10.124 8.225 6.057 5.478 5.105
0.0152 0.01508 6.00000 0.1000000015 1.1711064577    0.100 -1.221  3.4494  3.408    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.77e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.822 13.638 12.648 11.318 9.762 7.903 5.815 5.231 4.873
0.0152 0.01508 6.00000 0.1098617315 1.2485735416    0.110 -1.138  3.4554  3.390    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.62e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.615 13.288 12.308 10.993 9.473 7.645 5.616 5.023 4.679
0.0152 0.01508 6.00000 0.1200000122 1.3193155527    0.120 -1.057  3.4612  3.371    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.62e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.413 12.959 11.988 10.687 9.201 7.399 5.423 4.819 4.489
0.0152 0.01508 6.00000 0.1354001760 1.4130986929    0.135 -0.953  3.4689  3.350    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.14e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.152 12.554 11.586 10.307 8.860 7.087 5.173 4.551 4.239
0.0152 0.01508 6.00000 0.1400000006 1.4384527206    0.140 -0.924  3.4710  3.344    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -8.6e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.081 12.447 11.479 10.206 8.769 7.004 5.106 4.477 4.171
0.0152 0.01508 6.00000 0.1473688781 1.4768916368    0.147 -0.885  3.4742  3.340    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.22e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.982 12.299 11.327 10.061 8.638 6.886 5.013 4.375 4.077
0.0152 0.01508 6.00000 0.1649024487 1.5590895414    0.165 -0.809  3.4809  3.340    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.793 12.013 11.029 9.774 8.383 6.658 4.838 4.181 3.897
0.0152 0.01508 6.00000 0.1705176085 1.5830422640    0.170 -0.798  3.4826  3.350    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.765 11.965 10.972 9.715 8.332 6.618 4.814 4.153 3.871
0.0152 0.01508 6.00000 0.1760640442 1.6057158709    0.176 -0.776  3.4849  3.351    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.710 11.884 10.884 9.627 8.253 6.551 4.765 4.097 3.819
0.0152 0.01508 6.00000 0.1806975752 1.6239571571    0.181 -0.751  3.4871  3.346    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.648 11.797 10.791 9.536 8.171 6.479 4.708 4.032 3.759
0.0152 0.01508 6.00000 0.1863481998 1.6453964710    0.186 -0.717  3.4900  3.337    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.561 11.679 10.667 9.415 8.061 6.380 4.628 3.942 3.675
0.0152 0.01508 6.00000 0.1950441152 1.6767902374    0.195 -0.661  3.4944  3.318    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.422 11.499 10.475 9.237 7.899 6.227 4.499 3.795 3.536
0.0152 0.01508 6.00000 0.2051213086 1.7109695673    0.205 -0.635  3.4973  3.327    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.359 11.405 10.369 9.133 7.809 6.148 4.442 3.730 3.476
0.0152 0.01508 6.00000 0.2146187425 1.7412415743    0.215 -0.635  3.4990  3.353    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.358 11.381 10.333 9.094 7.781 6.132 4.447 3.733 3.480
0.0152 0.01508 6.00000 0.2241051644 1.7697881460    0.224 -0.625  3.5015  3.371    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.332 11.327 10.264 9.024 7.724 6.089 4.427 3.708 3.459
0.0152 0.01508 6.00000 0.2335195541 1.7966058254    0.234 -0.601  3.5047  3.378    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.272 11.235 10.157 8.919 7.635 6.013 4.376 3.648 3.403
0.0152 0.01508 6.00000 0.2428210229 1.8217558861    0.243 -0.563  3.5086  3.373    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.177 11.105 10.011 8.779 7.512 5.902 4.291 3.549 3.310
0.0152 0.01508 6.00000 0.2590910494 1.8628706932    0.259 -0.513  3.5141  3.373    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.053 10.935 9.811 8.581 7.340 5.754 4.181 3.422 3.191
0.0152 0.01508 6.00000 0.2748019695 1.8995058537    0.275 -0.501  3.5173  3.400    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.023 10.870 9.723 8.487 7.265 5.702 4.161 3.397 3.169
0.0152 0.01508 6.00000 0.2906001210 1.9336966276    0.290 -0.491  3.5208  3.427    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.996 10.804 9.634 8.391 7.189 5.651 4.144 3.375 3.151
0.0152 0.01508 6.00000 0.3151578009 1.9823096991    0.315 -0.455  3.5271  3.452    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.908 10.657 9.442 8.187 7.021 5.529 4.076 3.294 3.077
0.0152 0.01508 6.00000 0.3399681151 2.0266623497    0.340 -0.425  3.5330  3.478    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.832 10.524 9.268 8.004 6.871 5.421 4.018 3.225 3.014
0.0152 0.01508 6.00000 0.3527808189 2.0479519367    0.353 -0.412  3.5359  3.493    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.800 10.464 9.189 7.920 6.802 5.375 3.995 3.197 2.989
0.0152 0.01508 6.00000 0.3855731785 2.0981462002    0.386 -0.363  3.5444  3.516    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.677 10.268 8.938 7.661 6.584 5.217 3.896 3.084 2.887
0.0152 0.01508 6.00000 0.4027824402 2.1223189831    0.403 -0.341  3.5485  3.530    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.622 10.177 8.820 7.538 6.480 5.145 3.854 3.036 2.843
0.0152 0.01508 6.00000 0.4476481974 2.1794912815    0.447 -0.275  3.5599  3.555    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.457 9.910 8.479 7.180 6.171 4.936 3.722 2.894 2.714
0.0152 0.01508 6.00000 0.4651119709 2.1997659206    0.465 -0.249  3.5643  3.564    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.393 9.806 8.346 7.043 6.051 4.857 3.670 2.842 2.667
0.0152 0.01508 6.00000 0.4939227402 2.2311394215    0.494 -0.209  3.5713  3.578    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.293 9.639 8.139 6.828 5.863 4.733 3.589 2.762 2.595
0.0152 0.01508 6.00000 0.5000000000 2.2374541759    0.500 -0.201  3.5727  3.581    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.272 9.602 8.096 6.784 5.823 4.708 3.573 2.747 2.581
0.0152 0.01508 6.00000 0.5032261014 2.2407553196    0.503 -0.197  3.5734  3.582    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.262 9.584 8.074 6.761 5.803 4.695 3.565 2.740 2.574
0.0152 0.01508 6.00000 0.5193864703 2.2565844059    0.519 -0.174  3.5770  3.588    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.9e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.205 9.483 7.957 6.641 5.696 4.626 3.519 2.697 2.535
0.0152 0.01508 6.00000 0.5363373756 2.2720143795    0.536 -0.151  3.5810  3.594    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.147 9.379 7.836 6.518 5.586 4.556 3.472 2.654 2.496
0.0152 0.01508 6.00000 0.5500000119 2.2836582661    0.550 -0.133  3.5843  3.600    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -2e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.103 9.296 7.744 6.428 5.505 4.503 3.436 2.622 2.467
0.0152 0.01508 6.00000 0.5511864424 2.2846381664    0.551 -0.132  3.5845  3.601    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -2e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.099 9.290 7.737 6.421 5.498 4.499 3.433 2.619 2.465
0.0152 0.01508 6.00000 0.5714626312 2.3006634712    0.571 -0.105  3.5888  3.607    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.032 9.174 7.607 6.293 5.383 4.422 3.377 2.568 2.418
0.0152 0.01508 6.00000 0.5928860307 2.3162331581    0.593 -0.077  3.5936  3.614    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.962 9.040 7.466 6.158 5.261 4.341 3.319 2.517 2.372
0.0152 0.01508 6.00000 0.6000000238 2.3211214542    0.600 -0.067  3.5953  3.616    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.937 8.993 7.418 6.112 5.219 4.314 3.299 2.499 2.356
0.0152 0.01508 6.00000 0.6135630608 2.3300809860    0.613 -0.051  3.5978  3.620    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.898 8.919 7.340 6.038 5.152 4.269 3.266 2.470 2.330
0.0152 0.01508 6.00000 0.6360216737 2.3439548016    0.636 -0.024  3.6023  3.627    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.831 8.786 7.209 5.915 5.040 4.194 3.210 2.422 2.287
0.0152 0.01508 6.00000 0.6499999762 2.3520355225    0.650 -0.008  3.6052  3.631    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.789 8.699 7.126 5.838 4.970 4.147 3.176 2.393 2.261
0.0152 0.01508 6.00000 0.6630716920 2.3592386246    0.663  0.008  3.6075  3.634    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.751 8.625 7.056 5.772 4.910 4.105 3.144 2.366 2.235
0.0152 0.01508 6.00000 0.6878328323 2.3720240593    0.688  0.037  3.6122  3.639    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.678 8.477 6.919 5.646 4.795 4.025 3.082 2.313 2.187
0.0152 0.01508 6.00000 0.7000000477 2.3779268265    0.700  0.051  3.6145  3.642    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.642 8.402 6.852 5.585 4.740 3.986 3.052 2.287 2.164
0.0152 0.01508 6.00000 0.7315324545 2.3921790123    0.732  0.100  3.6271  3.662    0  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-13      0.00 7.092e-01 2.755e-01 2.723e-03 7.402e-04 6.720e-03 -1.000 1.527e-02 4.519 8.051 6.563 5.333 4.519 3.847 2.960 2.225 2.113
0.0152 0.01508 6.00000 0.7500000000 2.3998889923    0.750  0.131  3.6347  3.673    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.443 7.810 6.385 5.183 4.391 3.762 2.904 2.191 2.085
0.0152 0.01508 6.00000 0.7839070559 2.4129633904    0.784  0.161  3.6385  3.677    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.367 7.646 6.257 5.070 4.289 3.681 2.837 2.136 2.033
0.0152 0.01508 6.00000 0.8000000119 2.4187245369    0.800  0.175  3.6403  3.679    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.332 7.569 6.198 5.019 4.243 3.644 2.807 2.112 2.010
0.0152 0.01508 6.00000 0.8314546943 2.4292480946    0.831  0.201  3.6436  3.683    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.267 7.424 6.089 4.925 4.161 3.576 2.751 2.065 1.966
0.0152 0.01508 6.00000 0.8500000238 2.4350347519    0.850  0.218  3.6455  3.684    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.28e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.226 7.336 6.023 4.867 4.110 3.533 2.715 2.036 1.938
0.0152 0.01508 6.00000 0.8720743656 2.4415550232    0.872  0.236  3.6476  3.685    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.37e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.181 7.240 5.950 4.804 4.054 3.486 2.676 2.004 1.907
0.0152 0.01508 6.00000 0.9000000358 2.4492788315    0.899  0.258  3.6503  3.688    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.126 7.119 5.859 4.725 3.985 3.428 2.628 1.964 1.870
0.0152 0.01508 6.00000 0.9043192267 2.4504244328    0.904  0.261  3.6507  3.688    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.118 7.102 5.847 4.714 3.976 3.420 2.622 1.959 1.865
0.0152 0.01508 6.00000 0.9500000477 2.4618122578    0.950  0.296  3.6548  3.691    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.031 6.912 5.706 4.593 3.871 3.328 2.546 1.897 1.805
0.0152 0.01508 6.00000 0.9786885381 2.4683425426    0.979  0.316  3.6571  3.693    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.79e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.980 6.803 5.625 4.523 3.810 3.275 2.501 1.861 1.770
0.0152 0.01508 6.00000 1.0000000000 2.4729156494    1.000  0.331  3.6589  3.694    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.941 6.719 5.563 4.470 3.764 3.235 2.467 1.833 1.744
0.0152 0.01508 6.00000 1.0174551010 2.4764974117    1.017  0.343  3.6602  3.695    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.85e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.912 6.657 5.517 4.430 3.729 3.204 2.442 1.812 1.723
0.0152 0.01508 6.00000 1.0499999523 2.4828116894    1.050  0.365  3.6627  3.697    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.79e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.858 6.545 5.432 4.357 3.666 3.148 2.394 1.773 1.686
0.0152 0.01508 6.00000 1.0586736202 2.4844193459    1.058  0.370  3.6633  3.697    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.844 6.517 5.411 4.339 3.650 3.134 2.382 1.764 1.676
0.0152 0.01508 6.00000 1.1000000238 2.4916803837    1.099  0.398  3.6663  3.698    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.775 6.378 5.306 4.248 3.571 3.062 2.322 1.713 1.627
0.0152 0.01508 6.00000 1.1499999762 2.4996678829    1.149  0.429  3.6696  3.700    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.698 6.223 5.189 4.146 3.483 2.982 2.254 1.657 1.573
0.0152 0.01508 6.00000 1.1768558025 2.5036375523    1.176  0.444  3.6713  3.702    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.660 6.147 5.132 4.097 3.440 2.943 2.221 1.629 1.546
0.0152 0.01508 6.00000 1.2000000477 2.5068950653    1.200  0.457  3.6728  3.703    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.35e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.627 6.082 5.083 4.054 3.403 2.910 2.193 1.606 1.524
0.0152 0.01508 6.00000 1.2070393562 2.5078573227    1.207  0.461  3.6732  3.703    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.618 6.063 5.069 4.042 3.392 2.900 2.185 1.599 1.518
0.0152 0.01508 6.00000 1.2500000000 2.5134611130    1.250  0.486  3.6757  3.704    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.556 5.943 4.978 3.963 3.323 2.837 2.131 1.553 1.473
0.0152 0.01508 6.00000 1.2999999523 2.5194499493    1.300  0.513  3.6785  3.705    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.488 5.812 4.879 3.876 3.247 2.767 2.071 1.503 1.424
0.0152 0.01508 6.00000 1.3500001431 2.5249314308    1.350  0.538  3.6811  3.707    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.424 5.692 4.788 3.796 3.177 2.703 2.016 1.456 1.379
0.0152 0.01508 6.00000 1.3874758482 2.5287435055    1.388  0.557  3.6830  3.707    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.378 5.608 4.722 3.739 3.126 2.656 1.976 1.422 1.345
0.0152 0.01508 6.00000 1.4000000954 2.5299651623    1.400  0.563  3.6836  3.708    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.363 5.580 4.701 3.720 3.109 2.640 1.962 1.410 1.334
0.0152 0.01508 6.00000 1.4066027403 2.5305991173    1.407  0.566  3.6839  3.708    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.355 5.566 4.690 3.710 3.100 2.633 1.956 1.404 1.328
0.0152 0.01508 6.00000 1.4500000477 2.5346016884    1.450  0.588  3.6860  3.707    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.300 5.469 4.614 3.643 3.040 2.577 1.907 1.362 1.287
0.0152 0.01508 6.00000 1.5000000000 2.5388846397    1.500  0.610  3.6882  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.244 5.368 4.536 3.574 2.979 2.521 1.859 1.321 1.247
0.0152 0.01508 6.00000 1.5212850571 2.5406098366    1.521  0.620  3.6892  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.221 5.326 4.502 3.545 2.953 2.497 1.838 1.303 1.229
0.0152 0.01508 6.00000 1.5499999523 2.5428512096    1.550  0.633  3.6904  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.188 5.267 4.457 3.505 2.917 2.463 1.809 1.278 1.205
0.0152 0.01508 6.00000 1.5620890856 2.5437664986    1.562  0.638  3.6909  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.174 5.245 4.439 3.489 2.903 2.450 1.797 1.268 1.195
0.0152 0.01508 6.00000 1.6000000238 2.5465342999    1.600  0.655  3.6925  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.08e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.133 5.172 4.383 3.439 2.859 2.409 1.761 1.237 1.165
